hex_id,date,hour,node_count,road_length,is_flood_prone,rainfall_mm,is_peak,delay_minutes
88618c41abfffff,2024-11-24,10,95,16295.9,0,0.1,1,21.9
88618c40b5fffff,2024-12-20,19,2,577.211,0,15.9,1,17.7
88618c40c7fffff,2024-05-01,11,19,6495.82,0,0.0,0,11.9
88618c4c1dfffff,2024-06-29,22,188,28471.1,1,2.1,0,21.7
88618c4f05fffff,2024-12-16,10,140,23048.3,1,0.0,1,20.1
88618c4d65fffff,2024-06-18,14,130,24535.3,0,0.7,0,15.9
88618c40b5fffff,2025-11-25,12,2,577.211,0,0.8,0,9.1
88618c48d1fffff,2024-08-27,18,125,21674.7,0,5.1,1,26.7
88618eb24bfffff,2024-02-02,19,154,27293.2,0,0.3,1,20.2
88618e86b9fffff,2025-09-01,20,28,8038.83,0,4.2,1,11.2
88618c4e23fffff,2025-04-17,21,148,28232.9,0,4.2,0,16.3
88618c4d15fffff,2025-03-21,7,164,29096.3,0,0.0,0,16.8
88618c48c7fffff,2025-10-30,14,12,5741.64,0,0.1,0,13.8
88618c4c55fffff,2024-06-12,17,31,4690.99,1,0.6,1,11.8
88618c4e35fffff,2025-07-14,13,45,7440.24,0,5.2,0,13.0
88618c4f27fffff,2024-05-29,8,172,34546.5,1,0.0,1,25.5
88618c4f23fffff,2024-05-13,8,150,32406.1,1,8.4,1,28.1
88618c4f35fffff,2024-02-28,13,158,31205.6,1,0.0,0,17.0
88618eb2e7fffff,2025-02-18,7,155,31442.0,0,0.0,0,17.8
88618c4da5fffff,2025-07-19,9,119,24577.9,0,7.0,1,26.1
88618eb221fffff,2025-10-31,10,113,22158.0,0,0.0,1,21.3
88618c4899fffff,2025-04-13,21,80,16592.7,0,2.3,0,17.2
88618eb2c7fffff,2025-07-06,8,101,19012.6,0,2.2,1,19.9
88618c4097fffff,2025-03-18,20,183,26017.7,0,0.2,1,25.4
88618c4d3dfffff,2024-06-04,8,167,35008.4,0,9.6,1,28.1
88618c4e07fffff,2024-09-26,9,237,40418.2,0,0.8,1,31.2
88618c40a7fffff,2025-11-21,18,179,24281.4,0,6.8,1,26.2
88618e86b5fffff,2025-11-01,7,35,14891.4,0,0.6,0,14.5
88618c4c25fffff,2025-08-11,17,281,43318.5,0,10.0,1,37.8
88618c4c6dfffff,2025-07-21,18,180,28423.7,0,2.5,1,22.4
88618c49b7fffff,2025-05-10,22,2,2127.51,0,1.4,0,8.3
88618c488bfffff,2025-04-04,19,171,30437.2,0,7.3,1,26.0
88618c48bbfffff,2025-05-11,12,100,18107.0,0,0.1,0,17.2
88618eb265fffff,2024-03-18,7,0,0.0,0,0.0,0,10.6
88618c4f1dfffff,2025-04-23,15,143,22274.1,0,0.0,0,21.5
88618c4de7fffff,2025-05-16,7,23,10191.1,0,2.9,0,9.8
88618c48abfffff,2024-04-15,10,138,24599.3,0,0.0,1,19.5
88618c40a9fffff,2024-04-27,7,210,37828.1,0,0.0,0,22.7
88618c42b7fffff,2024-07-21,12,126,21588.9,0,2.6,0,16.1
88618c4c65fffff,2025-11-23,17,174,35240.0,0,11.8,1,33.2
88618eb267fffff,2024-05-14,17,156,22861.0,0,0.9,1,24.9
88618c48a3fffff,2025-11-08,15,279,41813.5,0,0.9,0,23.0
88618c4c05fffff,2024-04-26,9,202,33733.3,0,0.0,1,29.6
88618eb225fffff,2024-10-26,20,121,16877.4,0,0.0,1,17.3
88618c4f29fffff,2025-02-20,17,124,24262.4,1,0.0,1,18.3
88618eb059fffff,2024-12-28,8,107,28989.0,0,0.2,1,21.0
88618c41bdfffff,2024-06-10,21,181,31135.6,0,7.0,0,24.4
88618c4983fffff,2024-01-24,10,134,24730.4,0,0.0,1,21.6
88618c4097fffff,2024-12-22,14,183,26017.7,0,0.2,0,19.1
88618c4c51fffff,2024-06-28,13,2,178.592,0,0.0,0,13.1
88618c4e27fffff,2024-05-17,11,171,30727.0,0,1.6,0,17.8
88618eb2e7fffff,2025-06-16,20,155,31442.0,0,0.0,1,24.2
88618c4d51fffff,2025-11-05,16,183,34082.9,0,3.1,0,19.1
88618c4295fffff,2025-06-06,10,50,15878.5,0,1.6,1,12.7
88618c42b7fffff,2025-11-13,17,126,21588.9,0,0.7,1,23.6
88618eb23bfffff,2025-05-21,22,125,22499.6,0,0.8,0,20.1
88618c4569fffff,2024-09-21,14,178,27690.8,0,3.9,0,18.4
88618c4d27fffff,2024-02-13,9,201,36070.6,0,1.1,1,23.7
88618c40abfffff,2025-10-14,18,207,31791.1,0,9.9,1,33.8
88618c4999fffff,2025-12-02,9,213,40581.6,0,142.3,1,102.1
88618e869bfffff,2024-08-17,8,159,25783.9,0,0.1,1,26.1
88618eb22bfffff,2025-04-21,16,149,25652.5,0,0.2,0,16.4
88618c48d9fffff,2024-04-06,17,142,26142.1,0,0.0,1,21.5
88618c48a9fffff,2025-01-16,15,171,30838.7,0,0.1,0,21.8
88618c419bfffff,2024-04-15,11,172,25965.4,0,0.0,0,23.1
88618c4093fffff,2024-03-05,22,79,10832.6,0,0.0,0,14.6
88618eb351fffff,2024-06-04,10,39,5285.61,0,9.6,1,19.9
88618c4f2bfffff,2025-11-01,7,99,22759.8,1,0.6,0,13.6
88618c48d1fffff,2025-02-12,18,125,21674.7,0,0.0,1,18.7
88618c4889fffff,2024-07-29,20,150,22296.5,0,5.8,1,24.6
88618c4f43fffff,2025-04-21,10,85,13486.1,1,0.2,1,19.2
88618c41a1fffff,2025-05-04,10,103,19895.3,0,1.0,1,19.6
88618eb301fffff,2025-01-16,9,11,4241.15,0,0.1,1,13.2
88618c4d11fffff,2025-02-02,8,113,23143.5,0,0.4,1,17.7
88618eb22bfffff,2024-04-06,19,149,25652.5,0,0.0,1,22.4
88618c4e63fffff,2025-10-31,19,201,32430.1,1,0.0,1,28.8
88618c4087fffff,2024-06-16,16,92,15767.2,0,0.2,0,15.3
88618eb357fffff,2024-07-09,14,154,29419.2,0,5.2,0,23.2
88618c40e7fffff,2024-12-19,14,175,30227.9,0,7.0,0,26.9
88618eb22bfffff,2024-02-25,19,149,25652.5,0,0.0,1,24.5
88618eb287fffff,2025-09-17,16,136,25699.3,0,15.9,0,25.8
88618c4d05fffff,2024-03-27,17,104,25726.1,0,0.0,1,22.2
88618eb313fffff,2024-11-15,18,83,11795.5,0,16.9,1,23.8
88618c4c01fffff,2025-07-12,15,67,14744.4,1,22.1,0,22.9
88618c4f15fffff,2024-01-07,19,200,40227.3,0,20.3,1,33.5
88618eb355fffff,2025-06-12,14,2,3265.36,0,3.0,0,13.6
88618c49d5fffff,2025-04-14,8,43,6229.05,0,0.1,1,11.6
88618eb295fffff,2025-04-27,20,192,37170.3,0,0.2,1,22.7
88618c4d1bfffff,2025-11-21,14,293,47083.6,0,6.8,0,27.4
88618c4d69fffff,2025-11-19,10,148,25210.5,0,0.7,1,21.0
88618c40a3fffff,2024-12-21,22,76,10106.5,0,1.5,0,15.5
88618c48e1fffff,2024-11-11,10,24,5841.71,0,4.4,1,13.8
88618c40adfffff,2024-10-07,20,256,38755.6,0,1.4,1,28.8
88618c48c1fffff,2024-01-23,8,4,2964.15,0,0.0,1,15.3
88618c476bfffff,2025-01-05,8,0,0.0,0,0.0,1,11.7
88618c48b3fffff,2025-02-26,18,138,26588.2,0,0.0,1,21.6
88618c48d5fffff,2024-08-26,15,183,30436.5,0,1.0,0,20.4
88618c4085fffff,2025-11-10,16,339,39692.6,0,1.1,0,29.0
88618eb215fffff,2025-11-16,22,299,47715.3,0,0.7,0,24.6
88618c4765fffff,2025-11-09,8,156,26977.0,0,0.4,1,21.0
88618c4993fffff,2025-10-22,20,203,25138.1,0,38.5,1,43.6
88618c4da1fffff,2024-02-01,21,97,17557.2,0,0.6,0,18.0
88618eb357fffff,2024-08-23,16,154,29419.2,0,0.1,0,17.2
88618c41abfffff,2025-02-19,11,95,16295.9,0,0.0,0,19.1
88618c4f19fffff,2025-01-16,11,21,6311.92,0,0.1,0,12.9
88618c49bdfffff,2024-11-24,17,98,18521.7,0,0.1,1,18.9
88618c49abfffff,2025-08-05,17,101,18844.0,0,4.0,1,17.7
88618c4d29fffff,2024-03-24,22,103,21990.7,0,0.0,0,18.3
88618c4f6dfffff,2024-07-15,13,161,28505.0,0,8.2,0,22.4
88618c4e3bfffff,2024-11-11,18,203,40947.2,0,4.4,1,27.0
88618c4e2bfffff,2024-04-28,11,194,37990.7,1,0.0,0,20.6
88618eb26bfffff,2025-07-29,9,298,47830.5,0,0.0,1,31.9
88618c4c2bfffff,2025-11-14,20,235,36079.7,0,0.0,1,31.1
88618c4e47fffff,2024-06-28,11,66,15260.5,0,0.0,0,15.0
88618eb345fffff,2024-05-23,20,142,26877.4,0,24.7,1,33.9
88618c40a5fffff,2024-09-01,14,172,28001.6,0,0.0,0,19.3
88618c4c41fffff,2025-06-24,14,24,4252.86,0,0.1,0,13.8
88618c4e33fffff,2025-04-22,21,28,9449.35,0,0.0,0,15.4
88618c4097fffff,2025-07-29,15,183,26017.7,0,0.0,0,23.0
88618eb369fffff,2024-05-30,10,63,15608.6,0,0.0,1,15.9
88618c4c05fffff,2025-09-27,20,202,33733.3,0,12.0,1,33.9
88618eb24dfffff,2024-06-01,17,202,35283.8,0,1.0,1,23.5
88618c4d0dfffff,2025-09-08,18,161,30993.7,0,2.5,1,20.7
88618c4d1bfffff,2025-04-17,20,293,47083.6,0,4.2,1,30.0
88618c48b7fffff,2024-07-14,18,123,22276.7,0,8.9,1,27.6
88618c48a9fffff,2025-06-24,12,171,30838.7,0,0.1,0,21.7
88618e84cbfffff,2025-02-27,17,31,7389.28,0,0.0,1,13.1
88618c499bfffff,2024-01-31,17,233,36325.6,0,0.0,1,27.1
88618c4e0dfffff,2024-09-17,19,159,35677.6,1,0.6,1,25.1
88618c4e3bfffff,2024-11-04,11,203,40947.2,0,1.2,0,23.9
88618c4d07fffff,2025-07-12,7,121,28107.8,0,22.1,0,30.7
88618c4d0dfffff,2024-01-12,13,161,30993.7,0,0.0,0,19.5
88618eb2e1fffff,2025-01-28,7,262,39376.1,0,0.0,0,28.0
88618c4f1bfffff,2025-02-05,21,109,23868.8,0,0.0,0,18.4
88618c4d43fffff,2025-11-22,10,250,40995.6,0,11.5,1,36.3
88618c4de9fffff,2025-11-13,20,212,35481.5,0,0.7,1,26.7
88618eb26dfffff,2024-06-06,20,0,0.0,0,28.1,1,29.0
88618eb069fffff,2024-11-08,10,83,16649.2,0,0.2,1,18.1
88618e86b7fffff,2024-05-06,21,6,3101.04,0,0.0,0,11.6
88618c4d15fffff,2025-03-08,17,164,29096.3,0,0.0,1,20.6
88618eb287fffff,2025-07-23,17,136,25699.3,0,3.8,1,20.2
88618c4c23fffff,2024-08-29,11,173,35819.0,0,8.9,0,27.1
88618eb32bfffff,2025-03-04,20,120,23624.3,0,0.0,1,17.2
88618c4ab3fffff,2024-09-30,21,199,33600.3,0,0.9,0,18.2
88618c4c11fffff,2025-08-18,8,223,32439.4,1,3.0,1,28.8
88618e8697fffff,2024-06-17,8,138,24545.7,0,0.3,1,24.5
88618eb315fffff,2025-11-23,20,13,4094.04,0,11.8,1,20.1
88618c4e57fffff,2024-07-07,7,302,37956.4,1,1.2,0,24.7
88618c4997fffff,2024-01-05,10,173,33159.4,0,0.3,1,23.7
88618c49b7fffff,2024-04-09,7,2,2127.51,0,0.0,0,11.6
88618eb2cdfffff,2024-10-11,9,193,38943.5,0,7.4,1,26.6
88618eb261fffff,2024-03-04,10,40,6669.04,0,0.1,1,11.0
88618c472dfffff,2025-08-29,22,18,4250.12,0,0.9,0,9.0
88618c4dc9fffff,2025-06-27,11,212,33773.9,0,0.3,0,24.3
88618c418bfffff,2025-06-16,15,173,31561.0,0,0.0,0,23.0
88618eb313fffff,2025-10-22,20,83,11795.5,0,38.5,1,37.5
88618eb2d7fffff,2024-02-02,21,141,25864.9,0,0.3,0,20.0
88618c4debfffff,2025-02-06,21,192,29701.6,0,0.0,0,17.9
88618c4d43fffff,2025-03-18,22,250,40995.6,0,0.2,0,23.1
88618c40ddfffff,2024-03-01,18,40,9026.69,0,0.0,1,15.9
88618eb22dfffff,2024-11-27,19,190,27413.2,0,5.4,1,26.6
88618c48b3fffff,2024-04-25,18,138,26588.2,0,0.0,1,23.5
88618c4c0dfffff,2024-05-10,21,118,20457.6,0,7.0,0,24.1
88618c40b5fffff,2024-02-25,20,2,577.211,0,0.0,1,10.3
88618c4f0bfffff,2024-11-08,21,81,16344.3,0,0.2,0,14.4
88618eb33dfffff,2025-10-29,10,4,1781.78,0,0.0,1,14.3
88618c40a5fffff,2024-03-10,8,172,28001.6,0,0.0,1,22.1
88618c48e5fffff,2024-12-07,17,19,5335.58,0,0.4,1,15.0
88618c4183fffff,2024-09-23,11,216,35788.6,0,15.5,0,32.1
88618c4c03fffff,2024-04-01,19,217,31089.1,1,0.1,1,30.3
88618eb29dfffff,2025-07-18,14,191,32372.3,0,9.2,0,22.2
88618c4dcdfffff,2025-02-19,12,231,32996.3,0,0.0,0,22.3
88618c40b5fffff,2024-11-14,12,2,577.211,0,12.6,0,18.7
88618e84c9fffff,2024-11-21,13,15,5077.23,0,0.0,0,10.7
88618e8697fffff,2024-02-19,10,138,24545.7,0,0.0,1,21.3
88618eb2c7fffff,2025-05-19,22,101,19012.6,0,21.1,0,28.7
88618c4dcdfffff,2025-05-22,21,231,32996.3,0,0.3,0,23.9
88618c4e57fffff,2025-04-16,8,302,37956.4,1,2.0,1,35.6
88618c4c67fffff,2025-02-27,9,174,31444.4,0,0.0,1,24.0
88618eb2ebfffff,2024-07-27,11,263,35585.8,0,0.3,0,26.2
88618c4e4bfffff,2024-05-14,9,13,3912.06,0,0.9,1,11.0
88618c4d59fffff,2024-07-18,8,106,22276.6,0,1.1,1,18.4
88618c4f4dfffff,2025-06-22,18,75,14319.2,1,1.6,1,19.1
88618c40d3fffff,2024-10-18,7,56,13862.8,0,11.6,0,19.6
88618c4c55fffff,2025-07-28,20,31,4690.99,1,0.0,1,13.4
88618c4c69fffff,2025-03-01,13,122,21935.1,0,0.4,0,20.0
88618c4d15fffff,2024-05-18,9,164,29096.3,0,6.6,1,25.0
88618c4f43fffff,2024-05-05,20,85,13486.1,1,0.0,1,19.7
88618c4f5bfffff,2024-12-26,16,0,0.0,0,10.1,0,14.0
88618c4d09fffff,2025-05-21,12,235,37344.9,0,0.8,0,26.0
88618c4d33fffff,2024-08-23,19,253,38134.7,0,0.1,1,33.4
88618e84c1fffff,2024-07-14,8,76,17625.0,0,8.9,1,19.7
88618eb2e5fffff,2025-07-13,8,156,26514.3,0,0.8,1,23.2
88618eb21dfffff,2024-10-11,17,251,43186.8,0,7.4,1,37.1
88618c4de1fffff,2024-02-07,12,170,28012.9,0,0.0,0,18.8
88618c4da1fffff,2025-05-14,18,97,17557.2,0,0.0,1,21.2
88618c4f0bfffff,2024-02-01,8,81,16344.3,0,0.6,1,18.8
88618eb049fffff,2025-08-21,7,140,22584.4,0,0.1,0,17.2
88618c4f33fffff,2024-12-08,20,182,35802.9,0,0.0,1,22.6
88618c48e3fffff,2024-08-16,8,78,14277.6,0,0.9,1,19.0
88618c4d1bfffff,2025-08-06,10,293,47083.6,0,2.1,1,31.6
88618c4f3dfffff,2024-12-19,9,111,27710.2,1,7.0,1,21.2
88618c4c01fffff,2025-01-15,16,67,14744.4,1,0.0,0,12.3
88618eb235fffff,2025-03-24,12,162,26979.9,0,0.6,0,20.1
88618c4d53fffff,2024-05-12,21,168,35810.9,0,3.2,0,20.2
88618eb057fffff,2024-05-19,22,177,36346.7,0,9.5,0,28.4
88618c4e6bfffff,2024-06-26,10,159,30336.4,1,0.5,1,25.0
88618c4e01fffff,2024-03-09,10,212,32673.0,1,0.0,1,27.1
88618c4d01fffff,2025-01-04,8,136,27301.5,0,0.1,1,19.3
88618c40d3fffff,2024-06-15,7,56,13862.8,0,2.3,0,16.3
88618eb319fffff,2025-06-24,10,231,36175.1,0,0.1,1,29.5
88618eb205fffff,2024-12-25,9,235,37226.0,0,2.8,1,27.4
88618eb33bfffff,2025-05-23,7,8,5877.0,0,6.1,0,11.7
88618eb23dfffff,2024-10-21,12,190,29972.1,0,1.6,0,23.5
88618c4889fffff,2024-05-01,8,150,22296.5,0,0.0,1,23.6
88618eb2e3fffff,2025-01-25,12,176,36937.7,0,0.1,0,20.3
88618c41bbfffff,2025-01-13,11,150,26546.4,0,4.6,0,19.4
88618c41d3fffff,2024-02-03,17,222,33748.9,0,0.0,1,27.3
88618c4de1fffff,2025-11-15,19,170,28012.9,0,0.2,1,25.0
88618c4f37fffff,2024-10-25,21,246,38278.9,0,0.0,0,23.7
88618c4e25fffff,2025-03-29,16,81,12519.2,0,0.0,0,18.5
88618eb069fffff,2025-03-31,13,83,16649.2,0,0.0,0,18.4
88618c4083fffff,2025-08-24,22,44,7064.91,0,0.2,0,15.0
88618eb04bfffff,2025-06-04,14,73,14548.9,0,2.3,0,12.7
88618c4295fffff,2024-01-27,7,50,15878.5,0,0.3,0,12.7
88618eb289fffff,2024-01-03,11,16,1950.73,0,0.0,0,12.7
88618c4de7fffff,2025-04-06,15,23,10191.1,0,0.1,0,9.6
88618c4d31fffff,2025-06-27,9,199,38790.8,0,0.3,1,23.9
88618c40a3fffff,2025-11-20,21,76,10106.5,0,0.3,0,14.3
88618eb291fffff,2025-10-13,22,262,41121.2,0,10.2,0,27.7
88618c4f65fffff,2024-05-22,8,131,21571.8,0,21.3,1,33.9
88618c4d2dfffff,2024-05-27,13,80,18938.4,0,0.1,0,12.1
88618eb2cbfffff,2025-07-12,21,17,2241.45,0,22.1,0,23.3
88618c4e07fffff,2024-11-17,12,237,40418.2,0,2.5,0,25.9
88618c4f11fffff,2024-10-27,19,111,20539.8,0,0.6,1,16.9
88618c4c07fffff,2025-09-21,8,231,34679.0,0,0.7,1,25.5
88618eb367fffff,2025-10-28,20,0,0.0,0,51.4,1,37.5
88618c4f37fffff,2025-07-04,20,246,38278.9,0,0.1,1,28.2
88618c4f21fffff,2024-09-15,20,133,25022.0,1,3.6,1,23.7
88618eb353fffff,2025-01-07,18,290,42175.1,0,2.3,1,31.0
88618c4e4dfffff,2025-04-10,16,22,4823.41,0,0.5,0,10.7
88618eb309fffff,2025-08-07,7,0,1781.62,0,8.7,0,17.3
88618c4087fffff,2025-03-05,14,92,15767.2,0,0.0,0,14.5
88618c4f6dfffff,2025-05-05,11,161,28505.0,0,0.0,0,18.8
88618e84c5fffff,2024-12-22,10,110,19469.1,0,0.2,1,16.3
88618eb369fffff,2024-07-23,18,63,15608.6,0,0.1,1,15.0
88618c48a7fffff,2025-05-18,19,156,24021.9,0,12.4,1,28.4
88618eb359fffff,2024-09-16,22,0,0.0,0,0.4,0,9.9
88618c4f01fffff,2025-08-23,9,46,8725.71,0,25.8,1,24.6
88618eb285fffff,2025-07-13,22,161,29962.3,0,0.8,0,20.5
88618eb203fffff,2025-02-01,21,220,33597.1,0,1.1,0,23.5
88618c498bfffff,2025-10-28,7,248,32410.6,0,51.4,0,51.2
88618c4f07fffff,2024-10-13,19,130,33514.5,1,2.5,1,24.1
88618c4193fffff,2025-10-05,8,171,28082.3,0,12.4,1,27.7
88618c4e63fffff,2025-08-31,11,201,32430.1,1,11.2,0,27.2
88618c4187fffff,2025-09-08,9,216,34429.6,0,2.5,1,27.9
88618c4893fffff,2025-02-21,13,93,17007.1,0,0.3,0,13.6
88618eb347fffff,2024-05-17,18,1,3669.05,0,1.6,1,13.9
88618c4c21fffff,2024-05-07,8,180,35365.9,0,0.1,1,26.9
88618c4d25fffff,2025-10-21,8,107,24833.5,0,28.9,1,35.9
88618c4c21fffff,2025-04-14,10,180,35365.9,0,0.1,1,22.7
88618c4c41fffff,2024-07-30,20,24,4252.86,0,1.5,1,11.2
88618eb241fffff,2024-10-06,7,259,41954.3,0,0.0,0,26.8
88618c48b9fffff,2024-08-08,7,153,28145.3,0,10.9,0,24.3
88618c4c03fffff,2025-05-19,21,217,31089.1,1,21.1,0,32.5
88618c4d63fffff,2025-08-28,8,118,30478.6,0,13.4,1,26.7
88618eb319fffff,2024-08-21,15,231,36175.1,0,1.0,0,21.8
88618c4995fffff,2025-10-26,18,102,20208.6,0,0.9,1,21.1
88618c40abfffff,2024-07-12,14,207,31791.1,0,2.6,0,23.0
88618eb303fffff,2024-06-09,22,0,3109.28,0,0.5,0,14.3
88618e84cbfffff,2025-04-16,20,31,7389.28,0,2.0,1,13.8
88618eb319fffff,2024-05-31,19,231,36175.1,0,21.9,1,39.2
88618eb059fffff,2024-05-30,17,107,28989.0,0,0.0,1,16.8
88618eb363fffff,2024-05-04,10,0,3717.06,0,0.0,1,14.6
88618c40a7fffff,2025-09-08,7,179,24281.4,0,2.5,0,18.4
88618c4a97fffff,2025-08-13,22,136,25543.9,0,2.0,0,17.1
88618c4f31fffff,2024-09-27,14,126,30885.1,0,7.8,0,22.3
88618c41bdfffff,2025-11-14,22,181,31135.6,0,0.0,0,18.0
88618c49b7fffff,2025-10-25,21,2,2127.51,0,18.4,0,23.3
88618c4761fffff,2025-02-20,14,30,7661.47,0,0.0,0,14.3
88618eb289fffff,2025-05-29,11,16,1950.73,0,2.1,0,10.0
88618c42b5fffff,2024-09-03,8,117,27916.6,0,5.1,1,20.4
88618eb047fffff,2025-08-26,12,74,16891.4,0,0.0,0,15.4
88618c4089fffff,2025-06-27,12,30,5204.03,0,0.3,0,15.8
88618c40d7fffff,2025-05-27,11,47,8890.93,0,0.0,0,13.5
88618c4e2bfffff,2024-07-08,20,194,37990.7,1,11.6,1,31.2
88618c4d33fffff,2024-04-24,14,253,38134.7,0,0.0,0,23.4
88618c40b3fffff,2025-07-03,19,274,37429.0,0,0.0,1,29.6
88618c40b5fffff,2024-07-27,16,2,577.211,0,0.3,0,13.5
88618c4565fffff,2024-07-28,7,115,18201.3,0,0.1,0,18.5
88618c4d57fffff,2025-05-09,15,148,26743.6,0,0.2,0,16.3
88618c4f07fffff,2025-01-14,22,130,33514.5,1,0.3,0,18.6
88618c40d7fffff,2025-12-05,20,47,8890.93,0,1.0,1,15.6
88618c49a1fffff,2024-03-17,18,62,13270.4,0,0.3,1,15.1
88618c49b3fffff,2025-04-04,11,0,0.0,0,7.3,0,17.8
88618c4e2dfffff,2024-11-26,22,87,15726.8,1,22.5,0,30.3
88618eb321fffff,2024-01-08,16,199,36991.3,0,25.5,0,35.9
88618eb241fffff,2024-03-06,20,259,41954.3,0,0.0,1,30.3
88618c4a97fffff,2024-04-28,19,136,25543.9,0,0.0,1,24.4
88618c4f25fffff,2024-02-25,21,127,22696.1,0,0.0,0,16.4
88618eb053fffff,2025-03-30,18,10,3286.75,0,0.0,1,9.4
88618c41d7fffff,2025-06-30,20,141,26205.2,0,0.3,1,22.4
88618c40e7fffff,2024-11-01,12,175,30227.9,0,5.9,0,23.5
88618eb05dfffff,2025-07-11,16,88,12013.1,0,5.9,0,21.0
88618eb23bfffff,2025-09-17,10,125,22499.6,0,15.9,1,31.5
88618c4c2bfffff,2024-08-21,14,235,36079.7,0,1.0,0,20.6
88618e8693fffff,2024-05-29,17,190,35032.3,0,0.0,1,28.3
88618eb32bfffff,2024-12-16,19,120,23624.3,0,0.0,1,17.7
88618eb311fffff,2025-05-02,11,181,31241.4,0,0.4,0,17.6
88618c4745fffff,2024-04-12,15,28,10146.9,0,0.0,0,13.9
88618c4d51fffff,2024-04-26,21,183,34082.9,0,0.0,0,22.1
88618c49d1fffff,2024-05-22,10,87,15969.1,0,21.3,1,27.0
88618eb233fffff,2024-10-06,14,5,4440.57,0,0.0,0,11.5
88618eb331fffff,2025-08-22,18,15,5970.99,0,6.4,1,12.4
88618c49b3fffff,2025-02-16,7,0,0.0,0,0.0,0,11.0
88618eb369fffff,2025-11-26,12,63,15608.6,0,0.5,0,15.7
88618c4f17fffff,2024-02-18,7,182,32080.4,0,0.0,0,23.4
88618c499bfffff,2025-03-17,20,233,36325.6,0,0.1,1,25.7
88618c48c5fffff,2024-04-01,22,13,3762.08,0,0.1,0,12.2
88618eb23dfffff,2024-07-27,10,190,29972.1,0,0.3,1,27.7
88618c48c3fffff,2025-05-05,12,176,33413.7,0,0.0,0,21.6
88618c40bdfffff,2024-12-03,14,11,3821.41,0,4.0,0,15.4
88618eb329fffff,2024-07-12,7,172,26115.4,0,2.6,0,18.7
88618eb2edfffff,2025-09-05,19,138,25424.9,0,0.7,1,22.6
88618c476dfffff,2025-04-28,12,13,3865.84,0,0.3,0,8.8
88618c4ab7fffff,2024-10-15,19,185,29677.1,0,63.4,1,54.8
88618c4f51fffff,2025-01-04,16,0,0.0,0,0.1,0,9.5
88618c4f51fffff,2025-03-02,20,0,0.0,0,0.0,1,8.9
88618e86b3fffff,2025-07-14,12,1,2004.44,0,5.2,0,10.7
88618eb31dfffff,2025-01-06,19,96,13080.7,0,0.5,1,17.5
88618c4e1dfffff,2025-08-29,21,91,16826.9,1,0.9,0,13.8
88618c4f13fffff,2025-11-05,11,179,27581.9,0,3.1,0,21.7
88618eb26bfffff,2025-01-02,18,298,47830.5,0,0.0,1,32.9
88618c4c69fffff,2024-09-13,17,122,21935.1,0,0.1,1,23.8
88618c4e47fffff,2024-07-23,12,66,15260.5,0,0.1,0,13.4
88618c4c51fffff,2024-03-26,18,2,178.592,0,0.0,1,9.4
88618eb267fffff,2025-12-12,12,156,22861.0,0,0.0,0,18.3
88618c472dfffff,2024-01-13,14,18,4250.12,0,0.2,0,10.2
88618c40ddfffff,2024-07-29,14,40,9026.69,0,5.8,0,15.0
88618c4e17fffff,2024-05-02,19,117,20450.9,0,0.0,1,20.6
88618c40c9fffff,2025-02-28,20,14,4077.41,0,0.1,1,14.0
88618c4c17fffff,2025-09-23,21,138,22380.2,0,5.4,0,22.1
88618c4f3dfffff,2024-04-30,7,111,27710.2,1,0.0,0,14.5
88618c4d19fffff,2024-05-12,16,172,30310.9,0,3.2,0,19.0
88618e8691fffff,2024-06-06,22,64,15889.1,0,28.1,0,28.7
88618c4f03fffff,2024-10-30,21,148,27543.5,0,4.8,0,16.4
88618eb313fffff,2024-07-16,21,83,11795.5,0,2.8,0,12.5
88618c48a3fffff,2024-01-21,16,279,41813.5,0,0.0,0,24.6
88618c48d7fffff,2025-02-15,14,40,8760.65,0,0.0,0,14.5
88618c40bdfffff,2025-05-22,19,11,3821.41,0,0.3,1,14.5
88618eb305fffff,2024-03-20,20,70,13216.2,0,0.0,1,16.9
88618c4c59fffff,2024-10-14,16,0,0.0,0,69.2,0,49.2
88618c4c01fffff,2025-10-10,12,67,14744.4,1,0.4,0,13.3
88618c4f6bfffff,2025-05-20,14,90,23878.4,0,2.7,0,14.1
88618eb285fffff,2024-11-04,13,161,29962.3,0,1.2,0,21.2
88618c48b7fffff,2025-09-04,11,123,22276.7,0,3.0,0,14.4
88618c4d07fffff,2025-02-21,8,121,28107.8,0,0.3,1,23.7
88618c4899fffff,2024-04-25,21,80,16592.7,0,0.0,0,14.0
88618c4d23fffff,2025-12-05,21,204,30863.3,0,1.0,0,18.4
88618eb24bfffff,2024-07-29,11,154,27293.2,0,5.8,0,19.4
88618eb281fffff,2025-03-05,19,195,27243.9,0,0.0,1,26.3
88618eb22dfffff,2024-02-21,13,190,27413.2,0,0.0,0,23.0
88618e84d3fffff,2024-01-06,8,0,0.0,0,2.7,1,12.1
88618c48a3fffff,2024-12-15,20,279,41813.5,0,0.0,1,35.6
88618c4e4bfffff,2025-05-25,15,13,3912.06,0,0.0,0,11.2
88618c49b7fffff,2025-01-30,17,2,2127.51,0,0.0,1,13.0
88618eb22bfffff,2024-02-15,12,149,25652.5,0,0.0,0,22.1
88618c4d03fffff,2024-11-22,16,87,20955.5,0,0.0,0,18.2
88618c40d1fffff,2024-04-24,20,88,20313.0,0,0.0,1,14.8
